,age,fnlwgt,education-num,capital-gain,capital-loss,hours-per-week,income
699,19,475028,9,0,0,20,<=50K
700,36,110866,13,0,0,50,<=50K
701,31,243605,13,0,1380,40,<=50K
702,21,163870,10,0,0,30,<=50K
703,31,80145,10,0,0,40,<=50K
704,46,295566,16,25236,0,65,>50K
705,44,63042,13,0,0,50,>50K
706,40,229148,8,0,0,40,<=50K
707,45,242552,10,0,0,40,<=50K
708,60,177665,9,0,0,35,<=50K
709,18,208103,7,0,0,25,<=50K
710,28,296450,13,0,0,40,<=50K
711,36,70282,10,0,0,40,<=50K
712,36,271767,13,0,0,40,<=50K
713,40,144995,11,4386,0,40,<=50K
714,36,382635,13,0,0,35,<=50K
715,31,295697,9,0,0,40,<=50K
716,33,194141,9,0,0,40,<=50K
717,19,378418,9,0,0,40,<=50K
718,22,214399,10,0,0,15,<=50K
719,34,217460,13,0,0,45,>50K
720,33,182556,9,0,0,40,<=50K
721,41,125831,9,0,2051,60,<=50K
722,29,271328,13,4650,0,40,<=50K
723,50,50459,9,0,0,42,>50K
724,42,162140,13,7298,0,45,>50K
725,43,177937,13,0,0,40,>50K
726,44,111502,9,0,0,40,<=50K
727,20,299047,10,0,0,20,<=50K
728,31,223212,9,0,0,40,<=50K
729,65,118474,7,9386,0,59,>50K
730,23,352139,10,0,0,24,<=50K
731,55,173093,10,0,0,40,<=50K
732,26,181655,11,0,2377,45,<=50K
733,25,332702,11,0,0,15,<=50K
734,45,51164,10,0,0,40,<=50K
735,35,234901,10,2407,0,40,<=50K
736,36,131414,10,0,0,36,<=50K
737,43,260960,13,0,0,50,<=50K
738,56,156052,9,594,0,20,<=50K
739,42,279914,13,0,0,40,>50K
740,19,192453,10,0,0,25,<=50K
741,55,200939,9,0,0,72,<=50K
742,42,151408,14,14084,0,50,>50K
743,26,112847,11,0,0,40,<=50K
744,17,316929,8,0,0,20,<=50K
745,42,126319,13,0,0,40,>50K
746,55,197422,9,7688,0,40,>50K
747,32,267736,10,0,0,40,<=50K
748,29,267034,7,0,0,40,<=50K
749,46,193047,13,0,0,37,<=50K
750,29,356089,13,7688,0,40,>50K
751,22,223515,13,0,0,20,<=50K
752,58,87510,6,0,0,40,<=50K
753,23,145111,9,0,0,50,<=50K
754,39,48093,9,0,0,40,<=50K
755,27,31757,11,0,0,38,<=50K
756,54,285854,9,0,0,40,>50K
757,33,120064,13,0,0,45,<=50K
758,46,167381,9,0,0,40,>50K
759,37,103408,9,0,0,40,<=50K
760,36,101460,9,0,0,18,<=50K
761,59,420537,9,0,0,38,>50K
762,34,119411,9,0,0,40,<=50K
763,53,128272,16,0,0,70,>50K
764,51,386773,13,0,0,55,>50K
765,32,283268,6,0,0,42,<=50K
766,31,301526,10,0,0,40,<=50K
767,22,151790,10,0,0,30,<=50K
768,47,106252,13,0,0,50,<=50K
769,32,188557,9,0,0,40,<=50K
770,26,171114,10,0,0,38,<=50K
771,37,327323,3,0,0,32,<=50K
772,31,244147,9,0,0,55,<=50K
773,37,280282,11,0,0,24,>50K
774,55,116442,9,0,0,38,<=50K
775,23,282579,11,0,0,56,<=50K
776,36,51838,10,0,0,40,<=50K
777,34,73585,14,0,0,40,<=50K
778,43,226902,13,0,0,50,>50K
779,54,279129,10,0,0,40,<=50K
780,43,146908,10,0,0,40,<=50K
781,28,196690,11,0,1669,42,<=50K
782,40,130760,11,0,0,50,>50K
783,41,49572,10,0,0,60,<=50K
784,40,237601,13,0,0,55,>50K
785,42,169628,10,0,0,38,<=50K
786,61,36671,9,0,2352,50,<=50K
787,18,231193,8,0,0,30,<=50K
788,59,192130,9,0,0,16,<=50K
789,21,149704,9,1055,0,40,<=50K
790,48,102102,11,0,0,50,>50K
791,41,32185,13,0,0,40,<=50K
792,18,196061,10,0,0,33,<=50K
793,23,211046,9,2463,0,40,<=50K
794,60,31577,9,0,0,60,>50K
795,22,162343,10,0,0,20,<=50K
796,61,128831,9,0,0,40,<=50K
797,25,316688,9,0,0,40,<=50K
798,46,90758,14,0,0,35,>50K
799,43,274363,13,0,1902,40,>50K
800,43,154538,12,0,0,40,<=50K
801,24,106085,9,0,1721,30,<=50K
802,68,315859,7,0,0,20,<=50K
803,31,51471,9,0,0,38,<=50K
804,17,193830,7,0,0,20,<=50K
805,32,231043,9,5178,0,48,>50K
806,50,23780,14,0,0,40,<=50K
807,33,169879,13,3103,0,47,>50K
808,64,270333,13,0,0,40,>50K
809,20,138768,9,0,0,30,<=50K
810,30,191571,9,0,0,36,<=50K
811,22,219941,10,0,0,40,<=50K
812,43,94113,10,0,0,45,<=50K
813,22,137510,10,0,0,40,<=50K
814,17,32607,6,0,0,20,<=50K
815,47,93208,9,0,0,75,<=50K
816,41,254440,11,0,0,60,<=50K
817,56,186556,10,0,0,50,>50K
818,64,169871,9,0,0,45,<=50K
819,47,191277,9,0,0,50,>50K
820,48,167159,11,0,0,40,<=50K
821,31,171871,14,0,0,46,<=50K
822,29,154411,11,0,0,40,<=50K
823,30,129227,9,0,0,40,<=50K
824,32,110331,9,0,1672,60,<=50K
825,57,34269,9,0,653,42,>50K
826,62,174355,9,0,0,40,<=50K
827,39,680390,9,0,0,24,<=50K
828,43,233130,10,0,0,25,<=50K
829,24,165474,13,0,0,40,<=50K
830,42,257780,7,0,0,15,<=50K
831,53,194259,10,4386,0,40,>50K
832,26,280093,10,0,0,40,<=50K
833,73,177387,9,0,0,40,<=50K
834,72,28929,7,0,0,24,<=50K
835,55,105304,9,0,0,40,<=50K
836,25,499233,9,0,0,40,<=50K
837,41,180572,13,0,0,50,>50K
838,24,321435,13,0,0,50,<=50K
839,63,86108,9,0,0,6,<=50K
840,17,198124,7,0,0,20,<=50K
841,35,135162,10,0,0,50,<=50K
842,51,146813,10,0,0,40,>50K
843,62,291175,13,0,0,48,<=50K
844,55,387569,9,4386,0,40,>50K
845,43,102895,10,0,0,40,<=50K
846,40,33274,9,0,0,50,<=50K
847,37,86551,13,0,0,45,>50K
848,39,138192,13,0,0,40,<=50K
849,31,118966,9,0,0,18,<=50K
850,61,99784,14,0,0,40,>50K
851,26,90980,11,0,0,55,<=50K
852,46,177407,9,0,0,50,<=50K
853,26,96467,13,0,0,40,<=50K
854,48,327886,16,0,0,50,>50K
855,34,111567,9,0,0,40,<=50K
856,34,166545,9,0,0,40,<=50K
857,59,142182,9,0,0,40,>50K
858,34,188798,13,0,0,40,<=50K
859,49,38563,13,0,0,56,>50K
860,18,216284,7,0,0,20,<=50K
861,43,191547,9,0,0,40,<=50K
862,48,285335,7,0,0,50,<=50K
863,28,142712,10,0,0,70,<=50K
864,33,80945,9,0,0,40,<=50K
865,24,309055,10,0,0,15,<=50K
866,21,62339,6,0,0,40,<=50K
867,17,368700,7,0,0,28,<=50K
868,39,176186,10,0,0,50,>50K
869,29,266855,13,0,0,40,<=50K
870,44,48087,13,0,0,40,>50K
871,24,121313,10,0,0,50,<=50K
872,71,143437,14,10605,0,40,>50K
873,51,160724,13,0,2415,40,>50K
874,55,282753,3,0,0,25,<=50K
875,41,194636,13,0,0,60,>50K
876,23,153044,9,0,0,7,<=50K
877,38,411797,11,0,0,40,<=50K
878,39,117683,9,0,0,40,>50K
879,19,376540,9,0,0,30,<=50K
880,49,72393,5,0,0,40,<=50K
881,32,270335,13,0,0,40,>50K
882,27,96226,9,0,0,70,<=50K
883,38,95336,13,0,0,50,>50K
884,33,258498,10,0,0,60,<=50K
885,63,149698,10,0,0,15,<=50K
886,23,205865,13,0,0,28,<=50K
887,33,155781,10,0,0,60,<=50K
888,54,406468,9,0,0,40,<=50K
889,29,177119,11,2174,0,45,<=50K
890,48,144397,10,0,0,30,<=50K
891,35,372525,13,0,0,40,<=50K
892,28,164170,11,0,0,40,<=50K
893,37,183800,13,7688,0,50,>50K
894,42,177307,15,0,0,65,>50K
895,40,170108,14,0,0,40,<=50K
896,47,341995,10,0,0,55,<=50K
897,22,226508,13,0,0,50,<=50K
898,30,87418,13,0,0,45,>50K
899,28,109165,9,0,0,40,<=50K
900,63,28856,4,0,0,55,<=50K
901,51,175897,5,0,0,20,<=50K
902,22,99697,9,0,0,40,<=50K
903,27,90270,12,0,0,40,<=50K
904,35,152375,9,0,0,45,<=50K
905,46,171550,9,0,0,38,<=50K
906,37,211154,10,0,0,52,<=50K
907,24,202570,13,0,0,15,<=50K
908,37,168496,9,0,0,10,<=50K
909,53,68898,10,0,0,40,<=50K
910,27,93235,9,0,0,30,<=50K
911,38,278924,10,0,0,44,<=50K
912,53,311020,6,0,0,60,<=50K
913,34,175878,10,0,0,40,<=50K
914,23,543028,9,0,0,40,<=50K
915,39,202027,13,15024,0,45,>50K
916,43,158926,14,0,0,50,<=50K
917,67,76860,9,0,0,40,>50K
918,81,136063,9,0,0,30,<=50K
919,21,186648,10,0,0,20,<=50K
920,23,257509,10,0,0,25,<=50K
921,25,98155,10,0,0,40,<=50K
922,42,274198,3,0,0,38,<=50K
923,38,97083,10,0,0,40,<=50K
924,64,29825,9,0,0,5,<=50K
925,32,262153,9,0,0,40,<=50K
926,37,214738,9,0,0,40,<=50K
927,51,138022,14,0,0,60,>50K
928,22,91842,10,0,0,42,<=50K
929,33,373662,2,0,0,40,<=50K
930,42,162003,9,0,0,55,<=50K
931,19,52114,10,0,0,10,<=50K
932,51,241843,1,0,0,40,<=50K
933,23,375871,9,0,0,40,<=50K
934,37,186934,7,3103,0,44,>50K
935,37,176900,9,0,0,99,>50K
936,47,21906,14,0,0,25,<=50K
937,41,132222,15,0,2415,40,>50K
938,33,143653,9,0,0,30,<=50K
939,31,111567,13,0,0,40,>50K
940,31,78602,12,0,0,40,<=50K
941,35,465507,9,0,0,40,<=50K
942,38,196373,9,0,0,40,>50K
943,18,293227,9,0,0,45,<=50K
944,20,241752,9,0,0,40,<=50K
945,54,166398,10,0,0,35,<=50K
946,40,184682,10,0,0,40,<=50K
947,36,108293,13,0,1977,45,>50K
948,43,250802,10,0,0,35,<=50K
949,44,325159,10,0,0,40,<=50K
950,44,174675,9,0,0,40,>50K
951,43,227065,14,0,0,43,>50K
952,51,269080,4,0,0,40,<=50K
953,18,177722,9,0,0,20,<=50K
954,51,133461,10,0,0,40,<=50K
955,41,239683,6,0,0,30,<=50K
956,44,398473,10,0,0,70,>50K
957,33,298785,6,0,0,40,<=50K
958,33,123424,13,0,0,40,>50K
959,42,176286,12,0,0,40,>50K
960,25,150062,10,0,0,45,<=50K
961,32,169240,9,0,0,38,<=50K
962,32,288273,13,0,0,70,<=50K
963,36,526968,6,0,0,40,<=50K
964,28,57066,9,0,0,40,<=50K
965,20,323573,9,0,0,20,<=50K
966,35,368825,10,0,0,60,>50K
967,55,189721,9,0,0,20,<=50K
968,48,164966,13,0,0,40,>50K
969,36,94954,11,0,0,20,<=50K
970,34,202046,9,0,0,35,>50K
971,28,161538,13,0,0,35,<=50K
972,67,105252,13,0,2392,40,>50K
973,37,200153,9,0,0,40,<=50K
974,44,32185,9,0,0,70,<=50K
975,25,178326,10,0,0,40,<=50K
976,21,255957,10,4101,0,40,<=50K
977,40,188693,14,0,0,35,>50K
978,78,182977,9,2964,0,40,<=50K
979,34,159929,9,0,0,40,<=50K
980,49,123207,9,0,0,44,<=50K
981,22,284317,12,0,0,40,<=50K
982,23,184699,9,0,0,40,<=50K
983,60,154474,9,0,0,42,<=50K
984,45,318280,9,0,0,40,>50K
985,63,254907,11,0,0,20,<=50K
986,41,349221,9,0,0,35,<=50K
987,47,335973,9,0,0,40,<=50K
988,44,126701,9,0,0,40,<=50K
989,51,122159,10,3325,0,40,<=50K
990,46,187370,13,0,1504,40,<=50K
991,41,194636,11,0,0,40,<=50K
992,50,124793,9,0,0,30,<=50K
993,47,192835,9,0,0,50,>50K
994,35,290226,9,0,0,45,<=50K
995,56,112840,9,0,0,55,>50K
996,45,89325,14,0,0,45,<=50K
997,48,33109,13,0,0,58,>50K
998,40,82465,10,2580,0,40,<=50K
999,39,329980,13,15024,0,50,>50K
1000,20,148294,10,0,0,40,<=50K
1001,50,168212,16,0,1902,65,>50K
1002,38,343642,9,0,0,40,>50K
1003,23,115244,13,0,0,60,<=50K
1004,31,162572,9,0,0,16,<=50K
1005,58,356067,13,0,0,40,<=50K
1006,66,271567,9,0,0,40,<=50K
1007,39,180804,9,0,0,40,>50K
1008,54,123011,9,15024,0,52,>50K
1009,26,109186,10,0,0,50,<=50K
1010,51,220537,9,0,0,40,<=50K
1011,34,124827,11,0,0,40,<=50K
1012,50,767403,9,3103,0,40,>50K
1013,42,118494,10,0,0,44,>50K
1014,38,173208,14,0,0,25,<=50K
1015,48,107373,4,0,0,40,<=50K
1016,33,26973,11,0,0,40,>50K
1017,51,191965,9,0,0,32,<=50K
1018,22,122346,9,0,0,40,<=50K
1019,19,117201,9,0,0,30,<=50K
1020,41,198316,10,0,0,50,<=50K
1021,48,123075,14,0,0,35,>50K
1022,42,209370,9,0,0,30,<=50K
1023,34,33117,10,0,0,40,<=50K
1024,23,129042,9,0,0,40,<=50K
1025,56,169133,9,0,0,50,<=50K
1026,30,201624,13,0,0,45,<=50K
1027,45,368561,9,0,0,55,>50K
1028,48,207848,6,0,0,40,<=50K
1029,48,138370,14,0,0,50,<=50K
1030,31,93106,11,0,0,40,<=50K
1031,20,223515,12,0,1719,20,<=50K
1032,27,389713,10,0,0,40,<=50K
1033,32,206365,9,0,0,40,<=50K
1034,76,431192,4,0,0,2,<=50K
1035,19,241616,9,0,2001,40,<=50K
1036,66,150726,5,1409,0,1,<=50K
1037,37,123785,9,0,0,75,<=50K
1038,34,289984,9,0,0,30,<=50K
1039,34,164309,7,0,0,8,<=50K
1040,90,137018,9,0,0,40,<=50K
1041,23,137994,10,0,0,40,<=50K
1042,43,341204,10,0,0,40,<=50K
1043,44,167005,13,7688,0,60,>50K
1044,24,34446,10,0,0,37,<=50K
1045,28,187160,15,0,0,55,<=50K
1046,64,196288,12,0,0,20,<=50K
1047,23,217961,10,0,0,40,<=50K
1048,20,74631,10,0,0,50,<=50K
1049,36,156667,13,0,1902,50,>50K
1050,61,125155,9,0,0,40,<=50K
1051,53,263925,13,0,0,40,>50K
1052,30,296453,13,7298,0,40,>50K
1053,52,44728,10,0,0,55,>50K
1054,38,193026,10,0,0,40,<=50K
1055,32,87643,13,0,0,40,<=50K
1056,30,106742,8,0,0,75,<=50K
1057,41,302122,11,0,0,40,<=50K
1058,49,193960,14,0,1902,40,>50K
1059,45,185385,9,0,0,47,>50K
1060,43,277647,9,0,0,35,<=50K
1061,61,128848,9,3471,0,40,<=50K
1062,54,377701,9,0,0,32,<=50K
1063,34,157886,12,0,0,40,<=50K
1064,49,175958,10,0,0,80,>50K
1065,38,223004,10,0,0,40,<=50K
1066,35,199352,15,0,1977,80,>50K
1067,36,29984,8,0,0,40,<=50K
1068,30,181651,13,0,0,50,<=50K
1069,36,117312,12,0,0,60,<=50K
1070,22,34029,13,0,0,20,<=50K
1071,38,132879,9,0,1902,40,>50K
1072,37,215310,9,0,0,50,>50K
1073,48,55863,16,0,1902,46,>50K
1074,17,220384,7,0,0,15,<=50K
1075,19,36012,10,0,0,20,<=50K
1076,27,137645,13,0,1590,40,<=50K
1077,22,191342,13,0,0,50,<=50K
1078,49,31339,9,0,0,40,<=50K
1079,43,227910,11,0,0,40,>50K
1080,43,173728,13,0,0,40,<=50K
1081,19,167816,9,0,0,35,<=50K
1082,58,81642,9,0,0,60,<=50K
1083,41,195258,10,0,0,40,>50K
1084,31,232475,10,0,0,40,<=50K
1085,30,241259,11,0,0,40,<=50K
1086,32,118161,9,0,0,40,<=50K
1087,29,201954,13,0,0,35,<=50K
1088,42,150533,10,7298,0,52,>50K
1089,38,412296,9,0,0,28,<=50K
1090,41,133060,12,0,0,40,>50K
1091,44,120539,13,0,0,50,>50K
1092,31,196025,16,0,0,60,<=50K
1093,34,107793,9,0,0,40,<=50K
1094,21,163870,10,0,0,40,<=50K
1095,22,361280,13,0,0,20,<=50K
1096,62,92178,6,0,0,40,<=50K
1097,19,80710,9,0,0,40,<=50K
1098,29,260729,9,0,1977,25,>50K
1099,43,182254,10,0,0,40,<=50K
1100,68,140282,4,0,0,8,<=50K
1101,45,149865,13,0,0,60,>50K
1102,39,218184,5,0,1651,40,<=50K
1103,41,118619,13,0,0,50,<=50K
1104,34,196791,12,0,0,25,>50K
1105,34,167999,9,0,0,33,<=50K
1106,31,51259,13,0,0,47,<=50K
1107,29,131088,9,0,0,25,<=50K
1108,41,118212,13,3103,0,40,>50K
1109,41,293791,11,0,0,55,<=50K
1110,35,289430,14,0,0,45,>50K
1111,33,35378,13,0,0,45,>50K
1112,37,60227,13,0,0,38,<=50K
1113,69,168139,9,0,0,40,<=50K
1114,34,290763,9,0,0,40,<=50K
1115,60,226355,11,0,2415,70,>50K
1116,36,51100,10,0,0,40,<=50K
1117,41,227644,9,0,0,50,<=50K
1118,58,205267,13,0,0,40,>50K
1119,53,288020,13,0,0,40,<=50K
1120,29,140863,10,0,0,40,<=50K
1121,45,170915,9,4865,0,40,<=50K
1122,34,50178,10,0,0,38,<=50K
1123,36,112497,13,0,0,40,<=50K
1124,48,95244,10,0,0,35,<=50K
1125,20,117606,11,0,0,40,<=50K
1126,35,89508,9,0,0,50,>50K
1127,63,124244,9,0,0,40,<=50K
1128,41,154374,10,0,0,45,<=50K
1129,28,294936,13,0,0,45,<=50K
1130,30,347132,10,0,0,40,<=50K
1131,34,181934,9,0,0,40,<=50K
1132,31,316672,9,0,0,40,<=50K
1133,37,189382,11,0,0,38,<=50K
1134,42,184018,10,0,0,40,<=50K
1135,31,184307,10,0,0,50,>50K
1136,46,246212,14,0,0,45,>50K
1137,35,250504,9,0,0,60,>50K
1138,27,138705,9,0,0,53,<=50K
1139,41,328447,2,0,0,35,<=50K
1140,19,194608,10,0,0,20,<=50K
1141,20,230891,10,0,0,45,<=50K
1142,59,212448,9,0,0,40,<=50K
1143,40,214010,13,0,0,37,<=50K
1144,56,200235,10,0,0,60,<=50K
1145,33,354573,14,15024,0,44,>50K
1146,30,205733,10,0,0,60,<=50K
1147,46,185041,9,0,0,50,<=50K
1148,61,84409,9,0,0,35,>50K
1149,50,293196,9,7298,0,40,>50K
1150,25,241626,9,0,0,30,<=50K
1151,40,520586,10,0,0,39,<=50K
1152,24,35633,10,0,0,40,<=50K
1153,51,302847,9,0,0,54,<=50K
1154,43,165309,9,0,0,40,<=50K
1155,34,117529,10,0,0,54,<=50K
1156,46,106092,9,0,0,45,>50K
1157,28,445824,14,0,0,50,>50K
1158,26,227332,13,0,0,40,<=50K
1159,20,275691,9,0,0,28,<=50K
1160,44,193459,11,3411,0,40,<=50K
1161,51,284329,9,0,0,40,<=50K
1162,33,114691,13,0,0,60,>50K
1163,54,96062,12,0,0,40,>50K
1164,50,133963,13,0,1977,40,>50K
1165,33,178506,9,0,0,40,<=50K
1166,65,350498,13,10605,0,20,>50K
1167,22,131573,10,0,0,8,<=50K
1168,88,206291,15,0,0,40,<=50K
1169,40,182302,9,0,0,40,<=50K
1170,51,241346,9,0,0,43,<=50K
1171,50,157043,7,0,0,40,<=50K
1172,25,404616,14,0,0,99,>50K
1173,20,411862,11,0,0,30,<=50K
1174,47,183013,9,0,0,40,<=50K
1175,58,169982,10,0,0,40,>50K
1176,22,188544,11,0,0,30,<=50K
1177,50,356619,9,0,0,48,>50K
1178,47,45857,9,0,0,40,<=50K
1179,24,289886,7,0,0,45,<=50K
1180,50,146015,9,0,0,40,>50K
1181,40,216237,13,0,0,45,>50K
1182,36,416745,13,0,0,40,<=50K
1183,32,202952,9,0,0,40,<=50K
1184,44,167725,9,0,0,40,<=50K
1185,51,165637,14,0,0,40,<=50K
1186,59,43280,10,0,0,40,<=50K
1187,65,118779,9,0,0,30,<=50K
1188,24,191269,13,0,0,65,<=50K
1189,27,247507,13,0,0,35,<=50K
1190,51,239155,11,0,0,40,<=50K
1191,48,182862,10,0,0,40,>50K
1192,39,33886,9,0,0,60,<=50K
1193,28,444304,13,0,0,40,<=50K
1194,19,187161,10,0,0,25,<=50K
1195,49,116892,13,0,0,40,<=50K
1196,51,176813,12,0,0,60,<=50K
1197,59,151616,14,0,0,55,<=50K
1198,18,240747,9,0,0,40,<=50K
1199,50,75472,9,4386,0,40,<=50K
1200,45,320818,9,0,0,80,>50K
1201,30,235271,13,0,0,50,>50K
1202,37,166497,13,0,0,35,<=50K
1203,44,344060,13,0,0,40,>50K
1204,33,221196,10,0,0,40,<=50K
1205,61,113544,14,0,0,40,>50K
1206,61,321117,9,0,0,40,<=50K
1207,38,79619,13,0,0,42,>50K
1208,22,42004,10,0,0,30,<=50K
1209,36,135289,9,0,0,45,<=50K
1210,44,320984,10,5178,0,60,>50K
1211,37,203070,10,0,0,62,<=50K
1212,31,32406,10,0,0,20,<=50K
1213,54,99185,16,15024,0,45,>50K
1214,20,205839,10,0,0,16,<=50K
1215,63,150389,13,0,0,40,>50K
1216,48,243631,10,7688,0,40,>50K
1217,33,163003,9,0,0,41,<=50K
1218,31,231263,13,4650,0,45,<=50K
1219,38,200818,15,0,0,40,>50K
1220,45,247379,9,0,0,40,>50K
1221,48,349151,9,0,0,40,<=50K
1222,53,22154,10,0,0,40,<=50K
1223,55,176317,9,0,0,40,<=50K
1224,38,22245,14,0,0,72,>50K
1225,29,236436,9,0,0,40,<=50K
1226,36,354078,13,0,0,60,>50K
1227,42,166813,10,0,0,60,<=50K
1228,50,358740,9,0,0,40,<=50K
1229,75,208426,15,0,0,35,<=50K
1230,46,265266,13,0,1902,40,>50K
1231,52,31838,9,0,0,40,<=50K
1232,27,175034,13,0,0,40,<=50K
1233,43,413297,9,0,0,45,<=50K
1234,31,106347,7,0,0,42,<=50K
1235,23,174754,10,0,0,30,<=50K
1236,34,441454,9,0,0,24,<=50K
1237,41,209344,9,0,0,40,<=50K
1238,31,185732,9,0,0,30,<=50K
1239,42,65372,10,0,0,40,<=50K
1240,35,33975,14,0,0,45,>50K
1241,55,326297,9,0,0,25,<=50K
1242,36,194630,9,0,0,40,<=50K
1243,65,167414,9,0,0,59,>50K
1244,38,165799,10,0,0,12,<=50K
1245,62,192866,10,0,0,20,<=50K
1246,54,166459,15,99999,0,60,>50K
1247,49,148995,9,0,0,40,<=50K
1248,34,190040,9,0,0,40,<=50K
1249,32,209432,9,0,0,40,<=50K
1250,51,229465,14,15024,0,50,>50K
1251,48,397466,10,0,0,60,<=50K
1252,30,283767,9,0,0,40,<=50K
1253,52,202452,9,0,0,43,<=50K
1254,28,218555,10,0,1762,40,<=50K
1255,29,128604,9,0,0,40,<=50K
1256,38,65466,13,0,0,50,<=50K
1257,57,141326,9,0,0,50,>50K
1258,43,369468,13,0,0,40,>50K
1259,37,136137,10,0,0,40,<=50K
1260,30,236770,9,0,0,40,<=50K
1261,53,89534,9,0,0,48,>50K
1262,69,195779,11,0,0,1,<=50K
1263,73,29778,9,0,0,37,<=50K
1264,22,153516,10,0,0,35,<=50K
1265,31,163594,9,0,0,45,<=50K
1266,38,189623,13,0,1887,40,>50K
1267,50,343748,10,0,0,35,<=50K
1268,37,387430,10,0,0,37,<=50K
1269,44,409505,13,0,0,40,<=50K
1270,47,200734,13,0,0,45,<=50K
1271,27,115831,10,0,0,40,<=50K
1272,28,150296,12,0,0,80,<=50K
1273,25,323545,9,0,0,40,<=50K
1274,20,232577,10,0,0,40,<=50K
1275,51,152754,13,0,0,40,>50K
1276,46,129007,13,0,1977,40,>50K
1277,67,171584,13,6514,0,7,>50K
1278,47,386136,9,0,0,35,<=50K
1279,42,342865,9,0,0,40,<=50K
1280,52,186785,9,0,1876,50,<=50K
1281,42,158926,12,0,0,40,>50K
1282,65,36039,9,0,0,40,>50K
1283,21,164019,10,0,0,10,<=50K
1284,50,88926,9,5178,0,40,>50K
1285,46,188861,10,0,0,40,<=50K
1286,47,370119,13,15024,0,50,>50K
1287,57,182062,6,0,0,40,<=50K
1288,37,37238,13,0,0,45,<=50K
1289,50,421132,9,0,0,40,<=50K
1290,58,178660,8,0,0,40,<=50K
1291,63,795830,2,0,0,30,<=50K
1292,39,278403,9,0,0,65,<=50K
1293,46,279661,14,0,0,35,<=50K
1294,36,113397,9,0,0,40,<=50K
1295,26,280093,3,0,1628,50,<=50K
1296,21,236696,10,0,0,57,<=50K
1297,41,265266,12,0,0,40,<=50K
1298,44,34935,10,0,0,40,<=50K
1299,22,58222,9,0,0,40,<=50K
1300,29,301010,10,0,0,60,<=50K
1301,29,419721,9,0,0,40,<=50K
1302,58,186791,10,0,0,40,>50K
1303,36,180686,15,0,0,50,<=50K
1304,30,209103,11,0,0,48,<=50K
1305,37,32668,13,0,0,43,>50K
1306,29,256956,11,0,0,40,<=50K
1307,26,202203,3,0,0,40,<=50K
1308,43,85995,9,0,0,45,<=50K
1309,49,125421,9,0,0,40,>50K
1310,45,283037,13,0,0,40,<=50K
1311,28,192932,13,0,0,40,<=50K
1312,20,244689,10,0,0,25,<=50K
1313,51,179646,9,0,0,40,<=50K
1314,32,509350,10,0,0,50,>50K
1315,24,96279,9,0,0,40,<=50K
1316,35,119098,16,7298,0,40,>50K
1317,35,327120,12,0,0,55,<=50K
1318,41,144928,13,0,0,40,>50K
1319,48,55237,13,0,0,45,>50K
1320,61,101265,9,1471,0,35,<=50K
1321,20,114874,10,0,0,30,<=50K
1322,27,190525,9,0,0,50,>50K
1323,55,121912,10,0,0,24,>50K
1324,39,83893,9,0,0,40,>50K
1325,17,138507,6,0,0,20,<=50K
1326,47,256522,9,0,0,40,<=50K
1327,52,168381,9,0,0,40,>50K
1328,24,293579,9,0,0,20,<=50K
1329,29,285290,7,0,0,40,<=50K
1330,25,188488,9,0,0,40,<=50K
1331,20,324469,10,0,0,40,<=50K
1332,23,275244,9,0,0,35,<=50K
1333,57,265099,15,0,0,60,<=50K
1334,51,146767,11,0,0,40,>50K
1335,33,40681,10,3674,0,16,<=50K
1336,39,174938,13,0,0,40,<=50K
1337,40,240124,9,0,0,40,>50K
1338,71,269708,13,2329,0,16,<=50K
1339,38,34180,10,0,0,40,<=50K
1340,28,225904,15,0,0,40,<=50K
1341,57,89392,14,0,0,40,<=50K
1342,47,46857,10,0,0,40,<=50K
1343,59,105363,9,0,0,40,<=50K
1344,26,195105,9,0,0,40,<=50K
1345,35,184117,13,0,0,40,<=50K
1346,61,134768,13,0,0,50,>50K
1347,17,145886,7,0,0,30,<=50K
1348,36,153078,13,0,0,60,>50K
1349,62,225652,4,3411,0,50,<=50K
1350,34,467108,10,0,0,50,>50K
1351,32,199765,13,7688,0,50,>50K
1352,42,173938,9,0,0,40,<=50K
1353,39,191161,10,0,0,40,<=50K
1354,58,132606,3,0,0,40,<=50K
1355,61,30073,9,0,1848,60,>50K
1356,40,155190,6,0,0,55,<=50K
1357,31,42900,13,0,0,37,<=50K
1358,36,191161,9,0,0,50,<=50K
1359,23,181820,10,0,0,40,<=50K
1360,33,105974,9,0,0,41,<=50K
1361,52,146378,9,0,0,40,>50K
1362,22,103440,9,0,0,24,<=50K
1363,51,203435,10,0,0,40,<=50K
1364,31,168312,11,0,0,40,<=50K
1365,49,257764,9,0,0,40,<=50K
1366,49,171301,9,0,0,40,<=50K
1367,53,225339,10,0,0,40,<=50K
1368,52,152234,9,99999,0,40,>50K
1369,20,444554,6,0,0,40,<=50K
1370,26,403788,12,0,0,40,<=50K
1371,61,190997,9,0,0,6,<=50K
1372,43,221550,14,0,0,30,<=50K
1373,46,98929,13,0,0,52,<=50K
1374,43,169203,11,0,0,35,<=50K
1375,41,102332,9,0,0,40,<=50K
1376,44,230684,9,0,0,55,<=50K
1377,54,449257,9,0,0,40,<=50K
1378,65,198766,14,20051,0,40,>50K
1379,32,97429,13,0,0,40,<=50K
1380,25,208999,10,0,0,40,<=50K
1381,23,37072,13,0,0,50,<=50K
